Gene ID	% GC content
ENSG00000043462	44.64
ENSG00000275856	46.05
ENSG00000270800	43.35
ENSG00000145675	39.22
ENSG00000235158	35.15
ENSG00000256897	47.46
ENSG00000206535	39.31
ENSG00000232804	58.85
ENSG00000271900	45.08
ENSG00000199446	35.19
ENSG00000163263	46.57
ENSG00000201301	52.63
ENSG00000119938	40.41
ENSG00000261505	57.74
ENSG00000261546	60.43
ENSG00000230829	46.63
ENSG00000273184	44.96
ENSG00000274208	46.02
ENSG00000234568	49.87
ENSG00000265885	54.15
ENSG00000169851	35.57
ENSG00000270661	38.48
ENSG00000261097	42.93
ENSG00000274467	53.45
ENSG00000249433	33.96
ENSG00000235154	51.56
ENSG00000252341	44.44
ENSG00000226483	43.73
ENSG00000162739	39.67
ENSG00000237729	47.62
ENSG00000280372	32.24
ENSG00000234669	48.32
ENSG00000151150	37.75
ENSG00000207194	37.96
ENSG00000166856	54.05
ENSG00000229412	50.00
ENSG00000274751	58.57
ENSG00000175556	44.72
ENSG00000277341	37.38
ENSG00000153250	39.20
ENSG00000227141	53.50
ENSG00000105341	51.01
ENSG00000214212	49.77
ENSG00000241874	48.17
ENSG00000226440	40.50
ENSG00000206760	49.01
ENSG00000170439	52.54
ENSG00000213704	43.32
ENSG00000208308	32.03
ENSG00000237396	43.14
ENSG00000228862	40.48
ENSG00000202095	36.45
ENSG00000226332	60.63
ENSG00000221468	52.80
ENSG00000226436	50.12
ENSG00000231590	46.01
ENSG00000199196	39.06
ENSG00000262497	54.00
ENSG00000233610	46.01
ENSG00000199335	43.93
ENSG00000168556	46.91
ENSG00000230742	37.28
ENSG00000266884	46.31
ENSG00000257997	42.42
ENSG00000252746	37.50
ENSG00000102974	45.32
ENSG00000260416	53.03
ENSG00000261060	42.83
ENSG00000238785	50.00
ENSG00000215029	41.36
ENSG00000227762	55.09
ENSG00000160282	58.97
ENSG00000221345	45.07
ENSG00000175854	52.59
ENSG00000260603	54.55
ENSG00000252936	55.05
ENSG00000271335	42.38
ENSG00000123552	37.98
ENSG00000250391	42.59
ENSG00000197866	44.78
ENSG00000252462	41.58
ENSG00000277752	39.29
ENSG00000080845	51.09
ENSG00000278548	34.43
ENSG00000201168	51.72
ENSG00000226468	46.36
ENSG00000085465	45.70
ENSG00000259120	55.50
ENSG00000276189	57.76
ENSG00000147044	38.73
ENSG00000280360	39.82
ENSG00000242654	39.42
ENSG00000162852	41.32
ENSG00000152377	42.80
ENSG00000200360	38.32
ENSG00000235933	51.58
ENSG00000272197	53.42
ENSG00000214047	51.83
ENSG00000253074	42.31
ENSG00000235814	41.61
ENSG00000186462	40.35
ENSG00000274186	54.41
ENSG00000276128	40.76
ENSG00000171316	39.98
ENSG00000154262	36.30
ENSG00000240613	51.33
ENSG00000267467	54.25
ENSG00000278045	61.97
ENSG00000201900	45.71
ENSG00000170242	35.32
ENSG00000205029	42.65
ENSG00000240458	40.52
ENSG00000249174	34.81
ENSG00000278700	54.82
ENSG00000152207	39.08
ENSG00000201512	57.46
ENSG00000222154	48.29
ENSG00000225598	33.70
ENSG00000251487	32.03
ENSG00000243338	55.25
ENSG00000124575	54.35
ENSG00000200652	44.44
ENSG00000200456	42.06
ENSG00000248847	43.09
ENSG00000243980	54.45
ENSG00000277922	56.88
ENSG00000256356	46.40
ENSG00000201586	36.61
ENSG00000252145	43.08
ENSG00000111863	43.46
ENSG00000239784	48.62
ENSG00000244677	48.97
ENSG00000275128	50.34
ENSG00000185245	55.96
ENSG00000169548	42.95
ENSG00000273833	55.03
ENSG00000252091	42.16
ENSG00000267484	48.26
ENSG00000155229	44.91
ENSG00000222950	44.17
ENSG00000278592	59.11
ENSG00000204947	47.09
ENSG00000206722	39.42
ENSG00000157916	53.95
ENSG00000206959	44.14
ENSG00000252214	31.07
ENSG00000207037	42.06
ENSG00000255599	47.59
ENSG00000201968	45.61
ENSG00000276785	38.67
ENSG00000273804	62.39
ENSG00000206917	50.61
ENSG00000135175	45.95
ENSG00000261584	40.78
ENSG00000261240	66.27
ENSG00000201231	41.13
ENSG00000160321	38.16
ENSG00000230773	40.04
ENSG00000251714	42.55
ENSG00000199677	42.16
ENSG00000277994	53.61
ENSG00000236612	43.27
ENSG00000256357	43.51
ENSG00000278007	53.53
ENSG00000277374	45.45
ENSG00000202441	39.58
ENSG00000252595	37.22
ENSG00000275072	38.57
ENSG00000125968	58.56
ENSG00000200757	41.46
ENSG00000277930	38.01
ENSG00000199540	37.84
ENSG00000199286	41.35
ENSG00000239069	41.18
ENSG00000072954	49.93
ENSG00000167535	57.60
ENSG00000202099	37.50
ENSG00000201160	45.13
ENSG00000120896	55.84
ENSG00000228187	51.84
ENSG00000201684	51.53
ENSG00000277733	55.06
ENSG00000200528	41.51
ENSG00000170500	41.48
ENSG00000282391	47.56
ENSG00000088325	41.52
ENSG00000207507	45.79
ENSG00000251888	47.90
ENSG00000182591	53.18
ENSG00000275289	44.33
ENSG00000070985	63.70
ENSG00000223181	39.42
ENSG00000271973	47.67
ENSG00000211592	53.35
ENSG00000161643	58.04
ENSG00000259335	49.94
ENSG00000131788	52.28
ENSG00000282388	57.10
ENSG00000278466	63.82
ENSG00000275082	48.88
ENSG00000233387	41.15
ENSG00000125780	47.92
ENSG00000183629	49.13
ENSG00000213882	43.86
ENSG00000254185	39.41
ENSG00000211595	47.37
ENSG00000264701	51.52
ENSG00000227407	56.44
ENSG00000281505	35.05
ENSG00000213016	54.69
ENSG00000282329	51.76
ENSG00000205936	39.80
ENSG00000280470	47.23
ENSG00000274792	43.41
ENSG00000147256	46.18
ENSG00000224747	44.13
ENSG00000112761	38.66
ENSG00000273885	38.57
ENSG00000280438	40.50
ENSG00000261837	45.33
ENSG00000274602	55.83
ENSG00000265138	45.68
ENSG00000259228	46.22
ENSG00000252969	46.77
ENSG00000008869	38.59
ENSG00000244362	35.27
ENSG00000276095	38.82
ENSG00000206813	40.20
ENSG00000240966	54.45
ENSG00000200817	38.32
ENSG00000236771	44.82
ENSG00000274528	44.00
ENSG00000199448	37.86
ENSG00000224940	57.37
ENSG00000277948	40.64
ENSG00000201573	39.22
ENSG00000163081	54.01
ENSG00000280972	41.75
ENSG00000281369	57.14
ENSG00000200750	38.74
ENSG00000230492	45.27
ENSG00000204363	46.02
ENSG00000188660	61.70
ENSG00000200378	33.33
ENSG00000252429	34.38
ENSG00000222698	38.95
ENSG00000206991	37.38
ENSG00000251812	45.45
ENSG00000207181	46.67
ENSG00000232383	46.36
ENSG00000135472	53.98
ENSG00000221545	43.28
ENSG00000152104	41.30
ENSG00000110917	47.71
ENSG00000273975	52.01
ENSG00000264341	63.01
ENSG00000199509	52.94
ENSG00000224916	54.07
ENSG00000274734	39.33
ENSG00000260524	47.25
ENSG00000228040	41.03
ENSG00000221230	39.53
ENSG00000260345	46.70
ENSG00000201728	48.72
ENSG00000199179	53.57
ENSG00000199385	42.16
ENSG00000256852	54.50
ENSG00000227999	46.04
ENSG00000265450	49.38
ENSG00000227532	37.31
ENSG00000226573	54.29
ENSG00000239888	54.43
ENSG00000169918	43.36
ENSG00000251427	33.19
ENSG00000223794	51.86
ENSG00000283279	28.79
ENSG00000252396	53.47
ENSG00000203560	47.64
ENSG00000265098	39.71
ENSG00000189013	48.04
ENSG00000200898	40.19
ENSG00000240592	55.93
ENSG00000213653	39.58
ENSG00000263857	43.06
ENSG00000099721	37.27
ENSG00000179709	44.14
ENSG00000259710	48.31
ENSG00000261338	44.97
ENSG00000199635	45.10
ENSG00000282490	35.89
ENSG00000234667	57.25
ENSG00000252161	50.00
ENSG00000237156	51.69
ENSG00000207590	34.55
ENSG00000279844	35.78
ENSG00000212588	45.90
ENSG00000176054	47.03
ENSG00000227354	38.60
ENSG00000083457	50.88
ENSG00000264926	52.56
ENSG00000266162	40.18
ENSG00000265372	54.55
ENSG00000251747	43.55
ENSG00000184162	56.79
ENSG00000223265	41.75
ENSG00000283633	47.93
ENSG00000256040	39.47
ENSG00000266041	70.00
ENSG00000278281	42.86
ENSG00000282035	49.48
ENSG00000179921	58.85
ENSG00000256944	48.70
ENSG00000231071	39.80
ENSG00000223169	54.64
ENSG00000276903	63.87
ENSG00000274510	53.55
ENSG00000180068	54.56
ENSG00000221788	26.15
ENSG00000265375	29.87
ENSG00000252002	45.95
ENSG00000120280	39.31
ENSG00000263811	41.10
ENSG00000196090	42.34
ENSG00000273778	77.01
ENSG00000276304	31.78
ENSG00000180581	45.21
ENSG00000274056	45.71
ENSG00000100811	45.55
ENSG00000243544	52.15
ENSG00000172748	39.86
ENSG00000263526	63.41
ENSG00000267195	73.64
ENSG00000228688	49.48
ENSG00000239247	52.26
ENSG00000183475	40.07
ENSG00000198975	40.28
ENSG00000265719	59.72
ENSG00000233592	62.12
ENSG00000108439	50.57
ENSG00000260254	47.51
ENSG00000278450	36.67
ENSG00000236666	38.26
ENSG00000139668	39.68
ENSG00000198283	47.91
ENSG00000252549	39.81
ENSG00000211611	43.18
ENSG00000279976	38.52
ENSG00000239082	42.62
ENSG00000212916	44.99
ENSG00000207996	40.70
ENSG00000259015	51.75
ENSG00000277919	38.96
ENSG00000276102	52.46
ENSG00000199156	57.78
ENSG00000201754	43.28
ENSG00000232649	56.66
ENSG00000230935	50.00
ENSG00000264060	64.79
ENSG00000242444	47.72
ENSG00000222626	39.79
ENSG00000277746	38.05
ENSG00000250277	39.23
ENSG00000198929	42.43
ENSG00000278066	43.73
ENSG00000232953	44.28
ENSG00000169509	55.40
ENSG00000280365	46.56
ENSG00000241067	50.20
ENSG00000112365	43.86
ENSG00000275423	43.13
ENSG00000130723	49.02
ENSG00000102743	46.36
ENSG00000253578	47.95
ENSG00000266570	46.55
ENSG00000265503	50.67
ENSG00000128422	58.64
ENSG00000207406	42.42
ENSG00000207788	42.53
ENSG00000263583	71.26
ENSG00000252959	37.62
ENSG00000152217	42.22
ENSG00000182149	45.18
ENSG00000102076	52.60
ENSG00000199620	48.74
ENSG00000181072	37.16
ENSG00000264906	41.67
ENSG00000207634	44.83
ENSG00000113578	44.95
ENSG00000263690	36.08
ENSG00000274852	53.64
ENSG00000266655	31.75
ENSG00000283469	54.67
ENSG00000230124	37.67
ENSG00000238627	44.04
ENSG00000281642	65.86
ENSG00000266392	68.25
ENSG00000205853	42.18
ENSG00000271765	40.53
ENSG00000226571	40.57
ENSG00000124614	47.56
ENSG00000263800	52.31
ENSG00000207761	42.50
ENSG00000264056	58.23
ENSG00000201680	40.20
ENSG00000200408	57.80
ENSG00000203896	68.95
ENSG00000264279	60.00
ENSG00000278426	54.92
ENSG00000272027	44.97
ENSG00000173511	61.25
ENSG00000232771	61.49
ENSG00000259223	41.53
ENSG00000251000	48.31
ENSG00000278327	48.03
ENSG00000162692	36.93
ENSG00000183624	44.53
ENSG00000105447	55.81
ENSG00000236504	42.85
ENSG00000167664	53.96
ENSG00000264474	70.67
ENSG00000276326	52.17
ENSG00000253073	35.95
ENSG00000283320	46.77
ENSG00000208036	60.98
ENSG00000145321	36.46
ENSG00000277502	53.30
ENSG00000269782	81.97
ENSG00000198707	33.90
ENSG00000266860	42.28
ENSG00000207554	66.67
ENSG00000230320	37.64
ENSG00000265740	46.96
ENSG00000265810	66.23
ENSG00000266243	58.62
ENSG00000274258	60.67
ENSG00000279114	37.59
ENSG00000264810	51.00
ENSG00000196878	49.95
ENSG00000222297	37.00
ENSG00000015153	39.02
ENSG00000272472	31.94
ENSG00000276835	55.05
ENSG00000264760	68.85
ENSG00000207641	44.59
ENSG00000151689	40.14
ENSG00000229421	48.67
ENSG00000252166	48.75
ENSG00000229178	48.71
ENSG00000275523	48.33
ENSG00000283429	31.76
ENSG00000281246	48.28
ENSG00000207632	44.58
ENSG00000202317	53.05
ENSG00000206404	52.97
ENSG00000226465	44.49
ENSG00000264916	55.12
ENSG00000206693	48.84
ENSG00000235968	61.70
ENSG00000225144	44.14
ENSG00000263741	34.48
ENSG00000264069	64.00
ENSG00000260644	43.70
ENSG00000275167	55.74
ENSG00000264571	51.28
ENSG00000253465	49.03
ENSG00000229186	46.64
ENSG00000207451	40.19
ENSG00000258028	35.89
ENSG00000253808	51.35
ENSG00000199043	38.30
ENSG00000223281	49.37
ENSG00000258810	42.36
ENSG00000013523	44.52
ENSG00000089063	44.98
ENSG00000207549	43.68
ENSG00000200480	47.22
ENSG00000186925	47.58
ENSG00000266698	44.90
ENSG00000224685	41.43
ENSG00000199911	35.29
ENSG00000264922	52.73
ENSG00000256103	51.55
ENSG00000276733	54.93
ENSG00000263783	31.48
ENSG00000276029	41.98
ENSG00000214405	34.93
ENSG00000263649	63.24
ENSG00000140416	45.06
ENSG00000280621	37.58
ENSG00000200857	41.59
ENSG00000234511	40.02
ENSG00000112695	40.34
ENSG00000252689	31.06
ENSG00000238138	52.38
ENSG00000243352	56.77
ENSG00000226284	40.71
ENSG00000207611	71.91
ENSG00000207617	54.32
ENSG00000260137	38.55
ENSG00000283188	32.73
ENSG00000264887	46.07
ENSG00000264580	34.48
ENSG00000224192	42.41
ENSG00000207177	47.76
ENSG00000231389	42.77
ENSG00000214881	48.70
ENSG00000277889	45.26
ENSG00000282452	52.31
ENSG00000222465	41.67
ENSG00000258290	51.76
ENSG00000239254	44.43
ENSG00000275810	50.62
ENSG00000235595	47.03
ENSG00000201741	40.51
ENSG00000225582	55.88
ENSG00000276460	52.03
ENSG00000170959	36.55
ENSG00000124103	48.85
ENSG00000207693	69.39
ENSG00000266255	37.70
ENSG00000264678	36.67
ENSG00000244349	47.44
ENSG00000264169	55.67
ENSG00000259910	66.45
ENSG00000249249	35.84
ENSG00000252989	44.16
ENSG00000163898	43.67
ENSG00000261020	42.46
ENSG00000121644	40.41
ENSG00000222532	44.19
ENSG00000280270	43.57
ENSG00000152147	45.01
ENSG00000264910	57.50
ENSG00000177627	43.84
ENSG00000264342	38.00
ENSG00000207726	54.17
ENSG00000260120	39.62
ENSG00000263831	58.23
ENSG00000207866	40.91
ENSG00000206755	51.94
ENSG00000133112	44.18
ENSG00000138670	39.05
ENSG00000210825	32.54
ENSG00000023041	38.61
ENSG00000263816	41.54
ENSG00000266295	44.74
ENSG00000144736	39.56
ENSG00000199836	57.06
ENSG00000240280	47.79
ENSG00000277551	42.99
ENSG00000211596	53.85
ENSG00000208012	42.17
ENSG00000223027	53.90
ENSG00000206990	41.75
ENSG00000283141	45.51
ENSG00000200150	35.62
ENSG00000197728	46.62
ENSG00000273651	49.11
ENSG00000267107	43.74
ENSG00000173908	41.72
ENSG00000211593	52.63
ENSG00000253038	38.46
ENSG00000206627	38.10
ENSG00000271077	37.24
ENSG00000257488	50.67
ENSG00000222788	36.71
ENSG00000281815	57.04
ENSG00000279483	49.63
ENSG00000244101	38.16
ENSG00000269826	54.70
ENSG00000232701	45.63
ENSG00000251342	43.35
ENSG00000271615	41.68
ENSG00000249084	39.91
ENSG00000251702	38.18
ENSG00000207087	40.19
ENSG00000283349	44.88
ENSG00000259010	44.94
ENSG00000202146	45.54
ENSG00000213559	44.79
ENSG00000227367	37.31
ENSG00000243494	49.25
ENSG00000254616	60.92
ENSG00000211594	56.76
ENSG00000202532	40.57
ENSG00000148516	36.04
ENSG00000157985	47.33
ENSG00000274367	56.12
ENSG00000244632	50.68
ENSG00000275221	62.85
ENSG00000273240	37.12
ENSG00000225943	40.42
ENSG00000223308	45.31
ENSG00000253853	37.93
ENSG00000245060	51.38
ENSG00000212901	39.70
ENSG00000279912	47.29
ENSG00000269103	52.46
ENSG00000277940	54.23
ENSG00000141504	56.73
ENSG00000199567	38.89
ENSG00000228293	45.57
ENSG00000230248	45.08
ENSG00000206927	46.00
ENSG00000231809	47.42
ENSG00000225025	42.83
ENSG00000228859	52.94
ENSG00000241964	50.72
ENSG00000103740	48.23
ENSG00000283270	45.48
ENSG00000239959	46.07
ENSG00000252296	49.44
ENSG00000248107	37.26
ENSG00000283442	37.74
ENSG00000160951	67.97
ENSG00000226025	46.66
ENSG00000278511	38.24
ENSG00000197226	54.22
ENSG00000248752	38.28
ENSG00000199797	41.24
ENSG00000166446	41.85
ENSG00000228410	40.42
ENSG00000128652	51.11
ENSG00000207166	49.62
ENSG00000225613	41.34
ENSG00000276436	59.72
ENSG00000236775	39.66
ENSG00000258265	45.16
ENSG00000241229	53.45
ENSG00000211972	52.08
ENSG00000207001	42.11
ENSG00000125676	38.09
ENSG00000227254	47.17
ENSG00000252025	40.20
ENSG00000257576	42.24
ENSG00000252317	37.63
ENSG00000228712	56.59
ENSG00000240979	43.87
ENSG00000252072	47.58
ENSG00000105329	53.13
ENSG00000260344	39.52
ENSG00000275696	53.99
ENSG00000154655	39.96
ENSG00000233256	48.94
ENSG00000264026	48.52
ENSG00000202427	39.25
ENSG00000260877	55.14
ENSG00000272901	45.60
ENSG00000167220	38.68
ENSG00000199362	44.12
ENSG00000120699	40.36
ENSG00000238217	38.59
ENSG00000232379	37.82
ENSG00000257925	41.90
ENSG00000283324	42.36
ENSG00000241392	47.89
ENSG00000203435	47.75
ENSG00000274349	38.33
ENSG00000252106	35.05
ENSG00000239855	50.99
ENSG00000201713	44.17
ENSG00000276454	39.64
ENSG00000188295	43.07
ENSG00000206727	45.26
ENSG00000206855	42.06
ENSG00000275121	57.52
ENSG00000164209	35.23
ENSG00000258181	40.89
ENSG00000211798	45.07
ENSG00000281371	44.13
ENSG00000236145	39.45
ENSG00000240927	51.45
ENSG00000165417	37.75
ENSG00000097033	36.11
ENSG00000259060	44.74
ENSG00000205060	40.49
ENSG00000211799	45.07
ENSG00000280310	51.53
ENSG00000256566	43.86
ENSG00000270300	41.03
ENSG00000282179	49.40
ENSG00000248188	39.02
ENSG00000277079	50.16
ENSG00000229949	45.10
ENSG00000215559	37.20
ENSG00000273301	31.90
ENSG00000211800	45.00
ENSG00000280149	43.74
ENSG00000255776	42.62
ENSG00000237380	51.90
ENSG00000241838	57.79
ENSG00000186998	52.65
ENSG00000255371	38.18
ENSG00000145826	38.09
ENSG00000084734	45.33
ENSG00000253820	47.83
ENSG00000254332	51.60
ENSG00000238121	44.99
ENSG00000232945	42.14
ENSG00000254655	45.81
ENSG00000211973	55.42
ENSG00000229407	56.47
ENSG00000186312	43.00
ENSG00000165055	45.29
ENSG00000237565	49.14
ENSG00000272329	48.31
ENSG00000049239	52.29
ENSG00000241879	39.93
ENSG00000259321	43.20
ENSG00000122376	40.46
ENSG00000249338	39.90
ENSG00000164104	50.22
ENSG00000271161	47.09
ENSG00000088053	48.31
ENSG00000143340	47.32
ENSG00000235464	44.29
ENSG00000139637	51.21
ENSG00000145990	44.97
ENSG00000124222	41.01
ENSG00000128709	60.19
ENSG00000108924	43.30
ENSG00000229762	47.55
ENSG00000136122	36.79
ENSG00000222352	49.83
ENSG00000201666	40.00
ENSG00000125900	40.50
ENSG00000222765	38.27
ENSG00000221953	64.53
ENSG00000222592	37.00
ENSG00000090097	58.75
ENSG00000201640	51.48
ENSG00000102904	52.87
ENSG00000171067	52.05
ENSG00000248351	44.67
ENSG00000156009	55.23
ENSG00000187021	44.74
ENSG00000263905	59.88
ENSG00000164733	52.13
ENSG00000199884	40.54
ENSG00000239576	39.66
ENSG00000200713	36.79
ENSG00000253007	57.04
ENSG00000275608	45.89
ENSG00000130024	39.50
ENSG00000280434	52.91
ENSG00000277562	38.61
ENSG00000252542	40.91
ENSG00000271870	33.81
ENSG00000185614	64.60
ENSG00000182670	38.70
ENSG00000272148	42.50
ENSG00000200184	46.30
ENSG00000163832	48.73
ENSG00000239745	52.35
ENSG00000236481	37.79
ENSG00000229122	48.97
ENSG00000276193	52.84
ENSG00000258711	45.65
ENSG00000101236	40.50
ENSG00000207523	47.37
ENSG00000238426	44.12
ENSG00000279900	40.27
ENSG00000248851	48.74
ENSG00000167523	52.08
ENSG00000251746	42.42
ENSG00000111713	37.10
ENSG00000238610	44.44
ENSG00000249410	47.46
ENSG00000230192	39.92
ENSG00000199279	39.25
ENSG00000221874	45.66
ENSG00000270451	42.11
ENSG00000235534	45.96
ENSG00000253096	39.80
ENSG00000278913	42.70
ENSG00000102034	51.76
ENSG00000223269	48.25
ENSG00000272247	51.84
ENSG00000282260	46.28
ENSG00000118518	36.49
ENSG00000067369	41.72
ENSG00000241785	50.70
ENSG00000279883	38.89
ENSG00000252424	43.97
ENSG00000201778	40.86
ENSG00000281197	62.87
ENSG00000258855	45.64
ENSG00000259271	34.28
ENSG00000234087	47.83
ENSG00000270446	37.39
ENSG00000006659	45.30
ENSG00000206908	51.22
ENSG00000272305	44.24
ENSG00000276529	55.76
ENSG00000252457	40.32
ENSG00000187244	58.93
ENSG00000261706	55.46
ENSG00000164967	58.74
ENSG00000212368	37.74
ENSG00000280221	51.14
ENSG00000197153	48.84
ENSG00000235884	47.21
ENSG00000213315	49.89
ENSG00000268723	36.34
ENSG00000225573	56.49
ENSG00000262267	41.81
ENSG00000201451	45.36
ENSG00000167286	50.49
ENSG00000269118	48.07
ENSG00000262319	56.42
ENSG00000029993	51.16
ENSG00000276890	53.36
ENSG00000225018	39.02
ENSG00000206982	41.18
ENSG00000272871	37.90
ENSG00000278590	54.52
ENSG00000258716	45.25
ENSG00000259100	45.85
ENSG00000206799	38.02
ENSG00000066248	48.38
ENSG00000072121	43.00
ENSG00000222691	43.27
ENSG00000172487	40.41
ENSG00000197785	59.87
ENSG00000229029	47.92
ENSG00000221042	56.41
ENSG00000197978	47.43
ENSG00000225289	44.68
ENSG00000222987	51.14
ENSG00000198062	37.08
ENSG00000224837	49.23
ENSG00000236232	40.96
ENSG00000258710	38.68
ENSG00000088756	39.10
ENSG00000202434	37.96
ENSG00000230108	52.82
ENSG00000238431	45.45
ENSG00000230339	61.89
ENSG00000111596	35.15
ENSG00000239108	39.25
ENSG00000267792	47.87
ENSG00000252659	37.50
ENSG00000189295	38.61
ENSG00000163879	49.25
ENSG00000076108	48.64
ENSG00000251128	38.28
ENSG00000272710	45.15
ENSG00000201610	57.94
ENSG00000234997	33.86
ENSG00000265707	43.28
ENSG00000244674	39.18
ENSG00000238366	42.57
ENSG00000201379	37.59
ENSG00000232176	44.52
ENSG00000234626	52.50
ENSG00000233285	40.92
ENSG00000201675	52.38
ENSG00000167118	52.12
ENSG00000222795	42.86
ENSG00000265093	50.00
ENSG00000177910	51.84
ENSG00000261122	56.91
ENSG00000253081	45.00
ENSG00000225674	40.57
ENSG00000277168	58.24
ENSG00000207176	42.86
ENSG00000201071	41.07
ENSG00000112367	38.91
ENSG00000200291	45.10
ENSG00000275379	62.53
ENSG00000112685	40.51
ENSG00000276956	59.32
ENSG00000272645	44.31
ENSG00000200622	34.69
ENSG00000239122	37.43
ENSG00000136982	42.08
ENSG00000276568	54.39
ENSG00000253051	45.52
ENSG00000105325	60.71
ENSG00000212384	31.94
ENSG00000236365	37.13
ENSG00000264777	41.00
ENSG00000271508	44.97
ENSG00000255944	40.77
ENSG00000200959	48.48
ENSG00000258437	45.54
ENSG00000274732	46.05
ENSG00000267338	37.25
ENSG00000243346	48.46
ENSG00000188013	60.74
ENSG00000258935	51.89
ENSG00000201247	45.95
ENSG00000275126	58.97
ENSG00000207251	44.23
ENSG00000237366	43.86
ENSG00000222972	36.19
ENSG00000179840	55.29
ENSG00000235033	48.10
ENSG00000206880	38.32
ENSG00000276368	62.53
ENSG00000215837	47.52
ENSG00000201602	37.61
ENSG00000200283	42.59
ENSG00000268864	50.31
ENSG00000226883	39.62
ENSG00000185385	46.15
ENSG00000277032	39.58
ENSG00000264575	54.56
ENSG00000275215	57.52
ENSG00000242086	48.33
ENSG00000201302	54.62
ENSG00000238117	44.80
ENSG00000278718	62.14
ENSG00000231510	41.00
ENSG00000241717	48.90
ENSG00000252178	43.55
ENSG00000213434	50.43
ENSG00000249898	42.54
ENSG00000273566	56.43
ENSG00000243911	52.89
ENSG00000253100	45.40
ENSG00000140104	53.30
ENSG00000222955	49.55
ENSG00000263717	46.79
ENSG00000206805	46.08
ENSG00000214447	51.70
ENSG00000132423	39.36
ENSG00000239553	54.14
ENSG00000259712	42.62
ENSG00000180155	62.31
ENSG00000259800	36.54
ENSG00000270347	50.24
ENSG00000261017	45.23
ENSG00000200875	42.06
ENSG00000226291	63.53
ENSG00000132570	42.21
ENSG00000239607	56.16
ENSG00000264458	39.63
ENSG00000271742	52.34
ENSG00000207504	38.32
ENSG00000276257	57.89
ENSG00000225924	43.37
ENSG00000242175	55.00
ENSG00000266718	56.42
ENSG00000274059	45.24
ENSG00000256311	43.73
ENSG00000237589	51.97
ENSG00000227028	38.74
ENSG00000238941	45.79
ENSG00000283608	45.51
ENSG00000225930	40.51
ENSG00000109680	36.57
ENSG00000282091	46.96
ENSG00000156219	39.79
ENSG00000280989	43.63
ENSG00000271424	54.18
ENSG00000198146	37.91
ENSG00000227586	51.61
ENSG00000160703	53.41
ENSG00000259163	44.83
ENSG00000173404	63.13
ENSG00000223486	56.45
ENSG00000277786	49.79
ENSG00000186889	39.29
ENSG00000250485	48.52
ENSG00000255482	41.29
ENSG00000081052	40.93
ENSG00000122779	39.19
ENSG00000223881	40.96
ENSG00000270555	40.36
